"","Season","Week","Team","R","HR","RBI","SB","OBP","SLG","K","QS","W","SV","ERA","WHIP"
"1559",2016,21,"#12 Fantasy Pinball Wizard",53,10,41,3,0.2935,0.3384,90,7,4,5,3.416,1.114
"1560",2016,21,"#11 Starting From  the Bottom",81,31,89,8,0.3218,0.4955,88,9,7,5,3.939,1.45
"1561",2016,22,"#2 KC Royal Monarchs",61,12,60,8,0.301,0.3453,104,7,12,14,2.881,1.015
"1562",2016,22,"#4 OBP Kenobi",57,20,60,12,0.3204,0.4009,105,10,4,5,5.018,1.301
"1563",2016,22,"#1 Just a Pretty Face",81,23,63,7,0.3381,0.4628,141,14,8,13,3.692,1.09
"1564",2016,22,"#3 The Life Of Jaso",83,27,85,14,0.3489,0.4661,133,13,10,2,3.663,1.26
"1565",2016,22,"#7 The Algorithm",70,22,76,10,0.3339,0.4434,154,9,4,6,4.07,1.35
"1566",2016,22,"#5 Rolden Getriever",92,32,97,5,0.3703,0.5359,126,11,11,7,4.62,1.36
"1567",2016,22,"#9 Dingers Out For Harambe",65,16,64,14,0.3401,0.4363,87,6,6,5,3.566,1.325
"1568",2016,22,"#6 Dollar Dawgs",80,28,93,10,0.3439,0.4867,163,11,7,10,5.086,1.491
"1569",2016,22,"#11 Starting From  the Bottom",88,21,75,11,0.3678,0.5009,133,11,4,4,5.025,1.393
"1570",2016,22,"#8 Master Batters",68,19,67,8,0.3094,0.4082,119,7,12,5,4.447,1.262
"1571",2016,22,"#12 Fantasy Pinball Wizard",57,11,46,2,0.3139,0.3804,93,4,7,2,4.139,1.193
"1572",2016,22,"#10 Sistema Peralta",79,16,66,12,0.3597,0.4395,113,6,6,0,4.35,1.45
"1573",2017,1,"The Algorithm",38,11,29,8,0.3333,0.4031,83,4,3,5,5.579,1.364
"1574",2017,1,"OBP Kenobi",52,11,45,5,0.3174,0.4332,52,5,1,2,1.558,0.827
"1575",2017,1,"Syndergaardians of the Galaxy",33,9,39,3,0.3135,0.3489,70,3,4,2,4.416,1.318
"1576",2017,1,"Rolden Getriever",44,10,34,2,0.3423,0.3885,66,5,4,4,4.8,1.427
"1577",2017,1,"Dollar Dawgs",36,15,40,2,0.3269,0.4754,56,3,4,8,4.295,1.159
"1578",2017,1,"KC Royal Monarchs",31,14,32,3,0.2713,0.3772,60,4,2,3,4.284,1.313
"1579",2017,1,"The Life Of Jaso",33,6,26,13,0.3429,0.3792,105,11,13,1,3.086,1.097
"1580",2017,1,"The Merchant",38,10,34,1,0.3261,0.4211,54,3,2,3,4.378,1.196
"1581",2017,1,"Systemic Blistera",37,9,34,9,0.3009,0.4,65,8,6,3,3.098,1.23
"1582",2017,1,"Scherzer Sale Pray for Hail",48,17,46,7,0.3384,0.5085,73,6,4,4,3.649,1.216
"1583",2017,1,"Starting From  the Bottom",35,10,28,4,0.3472,0.477,65,6,6,0,3.91,1.222
"1584",2017,1,"Dingers Out For Harambe",30,5,32,6,0.3209,0.439,58,7,2,5,3.625,1.222
"1585",2017,2,"Syndergaardians of the Galaxy",36,7,37,4,0.306,0.3788,52,6,4,2,2.25,0.969
"1586",2017,2,"The Algorithm",38,17,38,8,0.3611,0.5261,80,7,5,0,4.7,1.19
"1587",2017,2,"OBP Kenobi",33,11,36,3,0.3298,0.4484,70,7,4,3,2.73,0.893
"1588",2017,2,"Dollar Dawgs",42,9,36,3,0.3388,0.4432,84,4,5,12,2.7,1.188
"1589",2017,2,"Rolden Getriever",28,9,32,4,0.3241,0.388,62,2,2,4,5.669,1.591
"1590",2017,2,"The Life Of Jaso",31,6,25,7,0.3177,0.3444,76,5,1,0,4.581,1.495
"1591",2017,2,"KC Royal Monarchs",28,11,40,3,0.3176,0.4046,65,6,9,4,2.271,1.121
"1592",2017,2,"Systemic Blistera",40,7,24,11,0.3312,0.3978,73,9,7,2,3.732,1.256
"1593",2017,2,"The Merchant",43,15,43,3,0.3569,0.5193,53,4,2,2,3.746,1.179
"1594",2017,2,"Starting From  the Bottom",37,9,32,1,0.3177,0.4303,81,7,4,0,4.034,1.46
"1595",2017,2,"Scherzer Sale Pray for Hail",41,10,39,5,0.3877,0.4858,74,10,3,6,2.988,1.233
"1596",2017,2,"Dingers Out For Harambe",31,9,31,4,0.3281,0.4576,41,4,2,3,3.831,1.297
"1597",2017,3,"The Algorithm",48,10,30,2,0.3603,0.4319,76,6,5,2,3.996,1.291
"1598",2017,3,"Dollar Dawgs",37,13,43,5,0.351,0.4737,81,7,7,7,3.361,1.253
"1599",2017,3,"The Life Of Jaso",36,9,35,7,0.3552,0.4386,85,8,5,2,3.661,1.18
"1600",2017,3,"Syndergaardians of the Galaxy",30,6,28,4,0.3436,0.3906,67,7,6,1,3.547,1.081
"1601",2017,3,"Systemic Blistera",38,12,34,4,0.3431,0.4505,69,4,3,2,5.835,1.627
"1602",2017,3,"OBP Kenobi",41,16,49,4,0.3584,0.5352,69,4,2,6,2.91,1.15
"1603",2017,3,"Starting From  the Bottom",41,12,37,5,0.3141,0.4495,70,8,6,1,2.945,1.295
"1604",2017,3,"Rolden Getriever",34,7,28,6,0.3289,0.4037,65,6,3,4,2.849,1.142
"1605",2017,3,"Dingers Out For Harambe",34,14,50,11,0.299,0.4317,59,6,5,4,3.105,1.11
"1606",2017,3,"KC Royal Monarchs",31,8,21,2,0.2981,0.3671,61,5,4,9,3.78,1.185
"1607",2017,3,"Scherzer Sale Pray for Hail",44,13,53,6,0.3355,0.5,67,7,6,4,3.533,1.178
"1608",2017,3,"The Merchant",25,6,32,3,0.289,0.3623,52,3,1,4,5.324,1.415
"1609",2017,4,"The Life Of Jaso",38,10,39,7,0.3088,0.4167,90,6,6,1,3.946,1.419
"1610",2017,4,"The Algorithm",44,12,41,3,0.3259,0.4205,62,4,2,4,3.944,1.298
"1611",2017,4,"Dollar Dawgs",37,9,31,4,0.3203,0.3545,52,3,5,5,4.599,1.385
"1612",2017,4,"Systemic Blistera",42,13,41,6,0.3429,0.498,78,10,8,2,3.625,1.272
"1613",2017,4,"Syndergaardians of the Galaxy",28,8,32,4,0.3105,0.3655,59,6,1,0,4.194,1.485
"1614",2017,4,"Starting From  the Bottom",59,22,64,4,0.4103,0.6494,54,3,2,0,5.878,1.408
"1615",2017,4,"OBP Kenobi",41,12,41,5,0.3356,0.4944,47,6,2,2,2.356,0.926
"1616",2017,4,"Dingers Out For Harambe",36,11,49,2,0.3463,0.5289,35,5,2,4,2.869,1.013
"1617",2017,4,"Rolden Getriever",43,8,40,8,0.3515,0.4769,78,5,6,1,3.185,1.4
"1618",2017,4,"Scherzer Sale Pray for Hail",46,13,43,9,0.4077,0.5742,77,4,4,3,5.299,1.318
"1619",2017,4,"KC Royal Monarchs",45,9,33,3,0.3926,0.5234,58,4,3,8,3.61,1.221
"1620",2017,4,"The Merchant",32,6,34,7,0.3523,0.4008,53,2,3,7,4.969,1.509
"1621",2017,5,"The Algorithm",27,8,35,4,0.2917,0.3605,91,8,3,4,3.024,1.068
"1622",2017,5,"Systemic Blistera",49,14,46,8,0.3913,0.5382,69,5,4,1,3.911,1.192
"1623",2017,5,"Starting From  the Bottom",51,12,44,3,0.3788,0.5155,81,7,5,1,4.247,1.315
"1624",2017,5,"The Life Of Jaso",34,11,37,4,0.3885,0.5021,84,3,5,1,5.559,1.513
"1625",2017,5,"Dingers Out For Harambe",19,3,22,2,0.2697,0.2769,45,4,5,2,3.6,1.24
"1626",2017,5,"Dollar Dawgs",32,8,26,2,0.2947,0.3309,62,5,4,3,2.957,1.443
"1627",2017,5,"Scherzer Sale Pray for Hail",46,10,36,6,0.3676,0.4764,66,5,6,5,3.16,1.309
"1628",2017,5,"Syndergaardians of the Galaxy",41,10,43,4,0.3569,0.4488,41,4,4,0,6.333,1.519
"1629",2017,5,"The Merchant",44,10,38,11,0.3805,0.4784,24,1,1,0,3.713,1.2
"1630",2017,5,"OBP Kenobi",38,10,35,5,0.3399,0.4133,53,2,6,5,3.504,1.328
"1631",2017,5,"KC Royal Monarchs",46,13,48,3,0.3244,0.4818,61,5,3,7,4.562,1.548
"1632",2017,5,"Rolden Getriever",30,9,34,2,0.3355,0.424,61,8,5,4,4.426,1.34
"1633",2017,6,"Starting From  the Bottom",31,6,20,3,0.3251,0.3695,77,7,4,0,3.635,1.37
"1634",2017,6,"The Algorithm",39,13,43,6,0.3648,0.4811,75,6,4,5,4.021,1.162
"1635",2017,6,"Systemic Blistera",38,10,35,5,0.3365,0.4413,68,7,5,1,3.753,1.318
"1636",2017,6,"Dingers Out For Harambe",32,8,31,2,0.25,0.3168,61,7,5,4,3.758,1.361
"1637",2017,6,"The Life Of Jaso",39,13,48,10,0.3432,0.4494,68,5,3,4,5.4,1.549
"1638",2017,6,"Scherzer Sale Pray for Hail",44,8,39,4,0.3805,0.4806,103,6,7,2,4.585,1.46
"1639",2017,6,"Dollar Dawgs",34,11,25,4,0.3138,0.4,49,5,5,5,4.474,1.406
"1640",2017,6,"The Merchant",35,10,32,5,0.3443,0.376,32,3,3,1,5.018,1.54
"1641",2017,6,"Syndergaardians of the Galaxy",32,8,40,7,0.3481,0.4752,66,5,5,1,4.119,1.347
"1642",2017,6,"KC Royal Monarchs",42,11,39,5,0.3833,0.488,65,5,2,6,4.238,1.305
"1643",2017,6,"OBP Kenobi",37,10,26,4,0.3333,0.4259,57,3,3,8,5.074,1.389
"1644",2017,6,"Rolden Getriever",55,15,48,5,0.3722,0.5127,54,8,3,2,5.25,1.472
"1645",2017,7,"The Algorithm",33,10,41,3,0.3287,0.4372,56,6,4,3,3.45,1.167
"1646",2017,7,"Dingers Out For Harambe",33,9,27,6,0.3053,0.4086,40,1,5,2,5.712,1.692
"1647",2017,7,"Scherzer Sale Pray for Hail",53,17,45,3,0.3636,0.5448,53,3,3,7,5.143,1.143
"1648",2017,7,"Starting From  the Bottom",44,10,40,3,0.3531,0.4929,61,8,6,2,2.284,0.94
"1649",2017,7,"The Merchant",42,14,45,7,0.3724,0.5097,23,3,1,0,4.974,1.605
"1650",2017,7,"Systemic Blistera",37,10,27,6,0.3529,0.4506,74,3,3,2,5.322,1.428
"1651",2017,7,"KC Royal Monarchs",50,17,46,2,0.3525,0.5242,75,4,6,2,4.933,1.442
"1652",2017,7,"The Life Of Jaso",46,12,54,6,0.4111,0.5146,95,7,8,1,4.212,1.296
"1653",2017,7,"Rolden Getriever",37,14,36,1,0.3333,0.4653,48,6,4,2,4.5,1.171
"1654",2017,7,"Dollar Dawgs",50,15,50,2,0.3244,0.4607,51,7,8,5,4.664,1.309
"1655",2017,7,"OBP Kenobi",41,11,42,0,0.3368,0.4462,67,6,4,4,3.15,1.133
"1656",2017,7,"Syndergaardians of the Galaxy",26,8,31,5,0.3211,0.411,66,5,2,4,4.454,1.299
"1657",2017,8,"Scherzer Sale Pray for Hail",40,9,30,7,0.3188,0.4176,64,6,5,5,2.714,1.146
"1658",2017,8,"The Algorithm",40,14,31,9,0.3214,0.4218,93,9,11,5,2.68,1.081
"1659",2017,8,"Dingers Out For Harambe",35,7,31,7,0.3082,0.3953,77,6,3,3,3.154,1.15
"1660",2017,8,"The Merchant",38,4,21,7,0.3527,0.408,29,3,2,0,5.4,1.584
"1661",2017,8,"Starting From  the Bottom",28,11,34,1,0.305,0.4192,62,4,4,3,4.21,1.145
"1662",2017,8,"KC Royal Monarchs",36,9,32,6,0.3186,0.4375,61,7,2,5,3.228,1.288
"1663",2017,8,"Systemic Blistera",42,10,30,4,0.3333,0.4735,83,5,4,3,5.61,1.442
"1664",2017,8,"Rolden Getriever",27,8,27,4,0.3214,0.408,87,6,7,4,4.875,1.427
"1665",2017,8,"The Life Of Jaso",43,11,29,6,0.3889,0.5019,94,5,6,1,4.293,1.272
"1666",2017,8,"OBP Kenobi",31,15,27,3,0.2889,0.4764,76,7,7,7,1.636,0.955
"1667",2017,8,"Dollar Dawgs",29,16,36,2,0.3356,0.5094,63,5,3,3,4.292,1.292
"1668",2017,8,"Syndergaardians of the Galaxy",34,11,30,3,0.3346,0.4531,54,4,5,0,4.091,1.258
"1669",2017,9,"The Algorithm",46,16,45,6,0.3233,0.4567,69,5,5,3,3.24,1.095
"1670",2017,9,"The Merchant",37,12,47,10,0.3311,0.4853,31,2,4,1,4.968,1.632
"1671",2017,9,"KC Royal Monarchs",31,8,38,6,0.3039,0.3715,79,5,4,9,4.125,1.208
"1672",2017,9,"Scherzer Sale Pray for Hail",43,16,37,6,0.3381,0.4777,81,5,7,2,5.008,1.343
"1673",2017,9,"Rolden Getriever",44,15,43,2,0.3311,0.4615,76,5,3,5,5.62,1.433
"1674",2017,9,"Dingers Out For Harambe",35,7,33,12,0.3206,0.4179,43,4,4,5,4.925,1.264
"1675",2017,9,"OBP Kenobi",45,15,40,3,0.3661,0.5434,77,6,5,5,4.765,1.294
"1676",2017,9,"Starting From  the Bottom",44,20,58,2,0.3574,0.5599,80,7,5,0,5.679,1.561
"1677",2017,9,"Syndergaardians of the Galaxy",44,17,53,3,0.3544,0.5409,86,3,1,4,4.562,1.301
"1678",2017,9,"Systemic Blistera",63,16,45,8,0.386,0.5213,69,5,5,3,3.984,1.508
"1679",2017,9,"Dollar Dawgs",41,11,25,4,0.3221,0.4226,63,6,6,5,4.84,1.231
"1680",2017,9,"The Life Of Jaso",45,15,51,1,0.3355,0.5222,80,7,3,0,3.506,1.117
"1681",2017,10,"KC Royal Monarchs",49,12,43,4,0.3411,0.5018,65,6,5,7,3.995,1.362
"1682",2017,10,"The Algorithm",33,11,44,3,0.3003,0.4179,93,8,7,8,2.174,1.042
"1683",2017,10,"The Merchant",35,12,35,4,0.3216,0.4936,34,2,2,0,6.525,1.725
"1684",2017,10,"Rolden Getriever",43,9,38,6,0.3495,0.4258,54,4,6,3,4.057,1.461
"1685",2017,10,"Scherzer Sale Pray for Hail",52,18,45,3,0.4131,0.6016,72,5,5,3,3.857,1.465
"1686",2017,10,"OBP Kenobi",36,13,41,2,0.281,0.3959,49,1,3,3,4.85,1.527
"1687",2017,10,"Dingers Out For Harambe",36,8,23,7,0.3105,0.4118,61,6,4,6,3.522,1.092
"1688",2017,10,"Syndergaardians of the Galaxy",35,9,38,3,0.3289,0.4345,70,4,4,6,4.408,1.224
"1689",2017,10,"Starting From  the Bottom",54,18,44,1,0.3797,0.6,82,6,8,0,3.318,1.258
"1690",2017,10,"Dollar Dawgs",39,10,43,3,0.3581,0.4519,69,4,4,5,3.958,1.131
"1691",2017,10,"Systemic Blistera",46,11,48,6,0.3323,0.4832,80,9,5,3,3.77,1.087
"1692",2017,10,"The Life Of Jaso",51,13,42,11,0.4362,0.584,79,5,4,1,5.36,1.315
"1693",2017,11,"The Algorithm",50,16,54,2,0.3817,0.5393,57,4,4,1,4.304,1.406
"1694",2017,11,"Rolden Getriever",45,11,51,4,0.3292,0.4949,72,6,3,7,4.605,1.36
"1695",2017,11,"OBP Kenobi",34,11,43,9,0.3333,0.4126,60,5,6,0,3.59,1.324
"1696",2017,11,"KC Royal Monarchs",45,12,42,5,0.3738,0.5248,57,3,4,2,4.167,1.278
"1697",2017,11,"Syndergaardians of the Galaxy",51,19,47,6,0.3533,0.5423,56,2,2,4,6.091,1.555
"1698",2017,11,"The Merchant",42,15,40,1,0.3276,0.5187,47,4,1,1,5.94,1.7
"1699",2017,11,"Dollar Dawgs",52,18,66,3,0.3942,0.5921,65,8,8,4,4.677,1.441
"1700",2017,11,"Scherzer Sale Pray for Hail",57,16,39,5,0.4006,0.5889,68,3,2,5,5.125,1.347
"1701",2017,11,"The Life Of Jaso",36,11,38,3,0.319,0.4297,81,6,6,2,5.299,1.374
"1702",2017,11,"Dingers Out For Harambe",49,16,47,10,0.388,0.6109,51,4,1,3,4.909,1.247
"1703",2017,11,"Systemic Blistera",44,14,41,4,0.3691,0.4962,57,2,3,1,7.56,1.66
"1704",2017,11,"Starting From  the Bottom",41,13,34,6,0.3119,0.4441,60,6,4,1,3.559,1.268
"1705",2017,12,"OBP Kenobi",44,18,36,1,0.342,0.5169,72,7,4,4,2.7,1.132
"1706",2017,12,"The Algorithm",35,13,48,2,0.3043,0.4345,79,4,4,1,6.594,1.548
"1707",2017,12,"Rolden Getriever",47,18,52,10,0.3591,0.5208,76,7,7,3,3.699,1.233
"1708",2017,12,"Syndergaardians of the Galaxy",42,18,39,5,0.3399,0.4944,74,3,3,0,6.585,1.683
"1709",2017,12,"KC Royal Monarchs",47,17,52,1,0.3889,0.5993,60,4,1,4,4.011,1.149
"1710",2017,12,"Dollar Dawgs",38,12,37,2,0.317,0.4291,67,6,5,4,4.19,1.203
"1711",2017,12,"The Merchant",26,6,27,2,0.3381,0.372,32,4,1,0,3.745,1.095
"1712",2017,12,"The Life Of Jaso",36,11,35,2,0.3511,0.4681,70,4,5,3,3.875,1.333
"1713",2017,12,"Scherzer Sale Pray for Hail",42,13,45,6,0.3383,0.4524,55,4,3,4,4.214,1.058
"1714",2017,12,"Systemic Blistera",49,14,59,5,0.351,0.4854,77,6,5,4,5.895,1.533
"1715",2017,12,"Dingers Out For Harambe",44,13,41,7,0.3127,0.4582,52,6,3,5,3.036,1.083
"1716",2017,12,"Starting From  the Bottom",42,10,38,5,0.3714,0.4637,64,7,7,0,3.342,1.307
"1717",2017,13,"The Algorithm",25,9,24,2,0.2944,0.3857,70,8,8,4,3.593,1.234
"1718",2017,13,"Syndergaardians of the Galaxy",44,11,42,6,0.3583,0.4874,90,5,4,5,4.618,1.382
"1719",2017,13,"Dollar Dawgs",52,13,37,7,0.3333,0.461,74,6,5,4,3.199,1.28
"1720",2017,13,"OBP Kenobi",36,14,38,2,0.3113,0.4226,75,5,5,3,4.991,1.379
"1721",2017,13,"The Life Of Jaso",36,15,35,4,0.3574,0.5044,94,6,4,4,5.044,1.407
"1722",2017,13,"Rolden Getriever",33,9,34,5,0.3003,0.4037,71,7,8,5,2.423,0.974
"1723",2017,13,"Systemic Blistera",52,21,54,5,0.3703,0.5504,81,7,8,5,3.693,1.259
"1724",2017,13,"KC Royal Monarchs",37,13,54,8,0.3599,0.5398,53,4,2,1,5.276,1.534
"1725",2017,13,"Starting From  the Bottom",29,9,39,1,0.3346,0.4492,76,7,4,0,4.56,1.293
"1726",2017,13,"The Merchant",23,6,27,2,0.3012,0.4115,38,4,3,1,3,1.167
"1727",2017,13,"Dingers Out For Harambe",54,16,46,14,0.3529,0.4944,50,6,4,5,2.328,0.897
"1728",2017,13,"Scherzer Sale Pray for Hail",51,8,41,11,0.3689,0.4386,77,6,7,2,3.458,0.975
"1729",2017,14,"Dollar Dawgs",60,20,55,4,0.3341,0.4771,97,8,8,6,3.119,1.105
"1730",2017,14,"The Algorithm",59,13,50,11,0.3455,0.4524,102,7,6,9,5.073,1.6
"1731",2017,14,"Syndergaardians of the Galaxy",67,17,72,8,0.364,0.4941,129,13,8,1,3.273,1.127
"1732",2017,14,"The Life Of Jaso",68,18,61,6,0.3995,0.5531,95,10,7,4,4.154,1.127
"1733",2017,14,"OBP Kenobi",58,24,60,3,0.3574,0.5504,105,8,8,5,4.655,1.355
"1734",2017,14,"Systemic Blistera",63,17,65,6,0.3552,0.4795,123,13,5,5,2.771,1.239
"1735",2017,14,"Rolden Getriever",64,20,56,8,0.3208,0.4304,136,11,7,4,3.47,1.234
"1736",2017,14,"Starting From  the Bottom",51,15,42,3,0.3213,0.4261,114,11,9,0,3.018,1.196
"1737",2017,14,"KC Royal Monarchs",62,18,51,9,0.3537,0.4825,87,8,4,6,4.56,1.381
"1738",2017,14,"Dingers Out For Harambe",60,18,57,9,0.3387,0.482,87,9,9,6,2.65,1.003
"1739",2017,14,"The Merchant",48,15,49,2,0.2988,0.4205,63,3,3,1,7.364,1.864
"1740",2017,14,"Scherzer Sale Pray for Hail",75,24,76,12,0.3913,0.5887,133,6,7,11,3.927,1.282
"1741",2017,15,"The Algorithm",46,9,31,6,0.3511,0.4931,58,4,3,4,4.411,1.337
"1742",2017,15,"The Life Of Jaso",31,10,40,4,0.3262,0.4223,65,7,4,5,3.687,1.322
"1743",2017,15,"Systemic Blistera",26,10,29,4,0.3133,0.3922,58,4,1,5,5.063,1.347
"1744",2017,15,"Dollar Dawgs",33,12,42,1,0.2993,0.4387,61,6,5,4,3.693,1.373
"1745",2017,15,"Starting From  the Bottom",35,9,32,9,0.3515,0.4334,69,6,3,0,3.724,1.153
"1746",2017,15,"Syndergaardians of the Galaxy",33,9,45,4,0.3322,0.4428,75,5,8,3,3.63,1.311
"1747",2017,15,"Dingers Out For Harambe",43,12,41,5,0.3291,0.4526,30,2,2,3,6.643,1.667
"1748",2017,15,"OBP Kenobi",54,19,55,2,0.3353,0.4861,65,6,4,3,4.043,1.29
"1749",2017,15,"Scherzer Sale Pray for Hail",41,12,43,5,0.3785,0.4859,70,3,3,5,5.203,1.391
"1750",2017,15,"Rolden Getriever",50,13,45,3,0.3645,0.5152,79,10,7,2,3.646,1.139
"1751",2017,15,"The Merchant",35,13,45,2,0.3834,0.5422,47,2,2,2,5.372,1.461
"1752",2017,15,"KC Royal Monarchs",46,14,42,5,0.3421,0.5432,56,2,4,4,4.5,1.431
"1753",2017,16,"Systemic Blistera",34,10,35,3,0.3009,0.3916,80,7,5,6,2.943,0.995
"1754",2017,16,"The Algorithm",42,11,35,2,0.3597,0.4701,58,4,5,3,5.67,1.545
"1755",2017,16,"The Life Of Jaso",37,14,40,4,0.341,0.4593,93,7,7,3,3.478,1.281
"1756",2017,16,"Starting From  the Bottom",46,22,45,5,0.3288,0.5135,69,8,6,0,2.656,1.254
"1757",2017,16,"Dollar Dawgs",33,10,37,4,0.323,0.4457,73,4,5,10,5.155,1.473
"1758",2017,16,"Dingers Out For Harambe",36,11,36,5,0.3186,0.4515,47,3,4,2,3.638,1.17
"1759",2017,16,"Syndergaardians of the Galaxy",38,7,37,0,0.2975,0.4125,83,5,4,4,3.645,1.155
"1760",2017,16,"Scherzer Sale Pray for Hail",50,10,31,4,0.3832,0.4778,84,8,8,4,2.724,1.092
"1761",2017,16,"OBP Kenobi",46,15,39,6,0.3459,0.4816,66,5,4,3,3.375,1.193
"1762",2017,16,"The Merchant",32,9,31,0,0.311,0.3874,67,7,5,0,2.888,1.283
"1763",2017,16,"Rolden Getriever",38,11,38,4,0.3503,0.4727,70,6,4,0,4.5,1.257
"1764",2017,16,"KC Royal Monarchs",44,15,50,6,0.3508,0.5387,51,4,4,4,4.14,1.22
"1765",2017,17,"The Algorithm",41,15,43,3,0.3199,0.4945,55,5,5,7,4.144,1.298
"1766",2017,17,"Starting From  the Bottom",40,5,24,7,0.3099,0.3819,59,5,3,0,4.574,1.541
"1767",2017,17,"Dingers Out For Harambe",39,13,30,2,0.302,0.4703,42,4,4,2,2.662,1.014
"1768",2017,17,"Systemic Blistera",36,13,39,1,0.3438,0.4343,64,5,5,3,5.027,1.388
"1769",2017,17,"Scherzer Sale Pray for Hail",52,18,52,5,0.3988,0.6063,81,6,3,4,4.215,1.244
"1770",2017,17,"The Life Of Jaso",38,13,47,5,0.3475,0.4982,83,5,5,5,2.7,1.014
"1771",2017,17,"The Merchant",31,8,28,3,0.2899,0.3867,56,7,4,1,2.761,0.989
"1772",2017,17,"Dollar Dawgs",24,8,27,3,0.3358,0.3761,59,7,3,4,3.375,1.086
"1773",2017,17,"KC Royal Monarchs",39,13,34,6,0.3468,0.5128,53,5,4,5,2.788,1.076
"1774",2017,17,"Syndergaardians of the Galaxy",28,7,31,5,0.3102,0.384,76,8,6,4,2.519,1.108
"1775",2017,17,"Rolden Getriever",42,13,42,11,0.3487,0.4682,96,7,4,1,5.862,1.411
"1776",2017,17,"OBP Kenobi",40,16,49,6,0.3611,0.5181,49,3,3,9,4.614,1.424
"1777",2017,18,"Dingers Out For Harambe",27,8,34,6,0.2911,0.4388,31,2,6,1,1.604,1.069
"1778",2017,18,"The Algorithm",43,12,42,5,0.3789,0.4939,57,2,4,3,5.221,1.442
"1779",2017,18,"Starting From  the Bottom",48,16,42,3,0.3156,0.4621,57,6,5,0,5.311,1.361
"1780",2017,18,"Scherzer Sale Pray for Hail",55,18,35,9,0.3614,0.4871,98,8,2,8,2.277,1.012
"1781",2017,18,"Systemic Blistera",34,9,27,3,0.3579,0.4308,61,5,2,3,5.373,1.552
"1782",2017,18,"The Merchant",35,8,36,2,0.3421,0.4618,37,3,3,0,5.718,1.518
"1783",2017,18,"The Life Of Jaso",41,13,42,2,0.3512,0.4846,86,6,6,4,4.094,1.426
"1784",2017,18,"KC Royal Monarchs",44,13,45,3,0.3604,0.5036,66,4,4,3,5.862,1.52
"1785",2017,18,"Dollar Dawgs",42,11,32,5,0.3846,0.5103,70,4,4,8,4.245,1.48
"1786",2017,18,"Rolden Getriever",36,15,38,7,0.33,0.4981,77,8,8,0,4.055,1.245
"1787",2017,18,"Syndergaardians of the Galaxy",41,13,40,3,0.3831,0.5415,59,4,2,4,5.542,1.453
"1788",2017,18,"OBP Kenobi",36,18,37,1,0.3285,0.4979,95,7,6,6,3.673,1.279
"1789",2017,19,"The Algorithm",38,11,38,8,0.3841,0.4938,76,4,8,6,3.583,1.166
"1790",2017,19,"Scherzer Sale Pray for Hail",44,10,42,8,0.3393,0.4291,69,4,3,7,5.535,1.485
"1791",2017,19,"The Merchant",33,7,30,5,0.3144,0.4066,38,3,3,0,5.618,1.699
"1792",2017,19,"Dingers Out For Harambe",40,10,30,6,0.3455,0.5075,57,5,4,1,5.619,1.462
"1793",2017,19,"KC Royal Monarchs",43,14,38,6,0.3216,0.4845,47,4,2,5,4.533,1.401
"1794",2017,19,"Starting From  the Bottom",51,15,36,7,0.3574,0.4908,51,4,3,3,4.5,1.293
"1795",2017,19,"Rolden Getriever",37,11,35,6,0.3651,0.491,87,7,8,0,4.324,1.516
"1796",2017,19,"Systemic Blistera",44,13,35,6,0.382,0.4727,64,5,4,4,4.106,1.244
"1797",2017,19,"OBP Kenobi",44,17,52,2,0.3701,0.5158,75,2,5,4,5.115,1.388
"1798",2017,19,"The Life Of Jaso",38,23,67,1,0.3592,0.5788,72,5,6,5,3.434,1.316
"1799",2017,19,"Syndergaardians of the Galaxy",44,17,55,4,0.3691,0.5414,65,4,4,5,4.223,1.379
"1800",2017,19,"Dollar Dawgs",35,9,47,7,0.3719,0.4981,74,8,5,1,5.214,1.541
"1801",2017,20,"The Merchant",39,13,50,2,0.2742,0.4245,64,5,5,1,2.849,1.131
"1802",2017,20,"The Algorithm",31,14,36,5,0.3163,0.4697,72,5,2,4,4.05,1.459
"1803",2017,20,"Scherzer Sale Pray for Hail",36,15,46,7,0.3517,0.4684,78,5,5,7,4.125,1.292
"1804",2017,20,"KC Royal Monarchs",49,13,41,7,0.4142,0.5448,52,3,3,6,4.196,1.358
"1805",2017,20,"Dingers Out For Harambe",19,7,22,4,0.2611,0.3689,36,2,2,0,5.366,1.509
"1806",2017,20,"Rolden Getriever",34,11,26,1,0.2959,0.3902,81,6,1,0,4.345,1.333
"1807",2017,20,"Starting From  the Bottom",45,12,24,6,0.3051,0.3864,81,9,5,1,3.012,1.165
"1808",2017,20,"OBP Kenobi",46,15,46,5,0.3716,0.5512,73,6,3,10,2.815,1.052
"1809",2017,20,"Systemic Blistera",43,22,56,6,0.3438,0.5512,95,7,7,3,3.349,1.116
"1810",2017,20,"Syndergaardians of the Galaxy",31,6,34,4,0.34,0.3962,66,4,4,4,5.173,1.346
"1811",2017,20,"The Life Of Jaso",36,13,29,4,0.2961,0.3563,68,5,2,5,3.063,1.261
"1812",2017,20,"Dollar Dawgs",47,11,35,4,0.3669,0.5041,53,5,4,4,4.395,1.186
"1813",2017,21,"#4 Rolden Getriever",52,12,43,5,0.3485,0.4696,97,9,8,0,5.052,1.408
"1814",2017,21,"#1 Scherzer Sale Pray for Hail",58,19,57,12,0.3848,0.5402,85,6,6,5,3.522,1.265
